pageid,net_percentage,org_percentage,avg_revs_per_day,num_links_in,num_controversial_words,gov_percentage,num_negative_words,num_images,com_percentage,article_age_in_days,num_revisions,edu_percentage,num_links_out,other_percentage,num_categories,num_positive_words,num_words,num_references,class
1552124, 0, 0.875,0.049609457462529025,11,0, 0.125,12,5,0,4737,235, 0,47, 0,20,34,8150,8,no
70197, 0, 0.14965986394557823,0.7922398589065256,558,1, 0.3673469387755102,16,27,0.40816326530612246,5670,4492, 0.047619047619047616,879, 0.027210884353741496,24,37,27205,147,yes
21666213, 0, 0.6666666666666666,0.0024382810118866198,45,0, 0,0,5,0,3281,8, 0,58, 0.3333333333333333,6,1,436,3,no
55275127, 0, 0.23076923076923078,0.39473684210526316,47,0, 0,0,1,0.6923076923076923,152,60, 0,69, 0.07692307692307693,10,3,1891,13,no
26890200, 0.05263157894736842, 0.10526315789473684,0.1497735980494601,311,0, 0,0,24,0.21052631578947367,2871,430, 0,348, 0.631578947368421,18,32,9998,19,no
1635659, 0.12307692307692308, 0.2153846153846154,0.5225874867444327,13,1, 0,58,2,0.5384615384615384,4715,2464, 0,177, 0.12307692307692308,9,92,35328,65,yes
25664190, 0.017142857142857144, 0.12,0.9991652754590985,1650,0, 0.011428571428571429,77,18,0.32,5990,5985, 0.17142857142857143,776, 0.36,35,133,44880,175,yes
30535, 0, 0.41954022988505746,1.9431192660550458,6333,8, 0.05172413793103448,113,66,0.39080459770114945,5995,11649, 0.06896551724137931,1747, 0.06896551724137931,95,269,104026,174,yes
38734106, 0, 0,0.0027654867256637168,416,0, 0,0,2,0,1808,5, 0,434, 1,6,0,244,2,no
186319, 0.03571428571428571, 0.6547619047619048,0.12531969309462915,165,2, 0.047619047619047616,94,5,0.21428571428571427,5474,686, 0.023809523809523808,272, 0.023809523809523808,18,269,112363,84,yes
20041526, 0, 0.36363636363636365,0.08809664113140837,176,0, 0,1,2,0.45454545454545453,3394,299, 0,284, 0.18181818181818182,6,15,3074,11,yes
32387701, 0.04, 0.43,2.475142761168962,1518,2, 0.02,50,33,0.32,5954,14737, 0.1,632, 0.09,66,111,56083,100,yes
55863639, 0, 0,0.011627906976744186,27,0, 0,0,10,1,86,1, 0,155, 0,3,0,219,1,no
3427, 0.03389830508474576, 0.06779661016949153,1.0614134849715677,315,1, 0.01694915254237288,36,8,0.8813559322033898,6155,6533, 0,184, 0,44,93,26608,59,yes
28051719, 0, 0.16666666666666666,0.003966822935448972,5,0, 0.16666666666666666,0,5,0.3333333333333333,2773,11, 0,20, 0.3333333333333333,3,0,725,6,no
21158400, 0, 0.5,0.0021109770808202654,24,0, 0,0,5,0,3316,7, 0,35, 0.5,5,0,337,2,no
43627263, 0, 0,0.03215686274509804,12,0, 0,0,1,0.3333333333333333,1275,41, 0,32, 0.6666666666666666,12,0,375,3,no
19329135, 0.015267175572519083, 0.17557251908396945,1.0824186046511628,685,2, 0.022900763358778626,23,8,0.7099236641221374,5375,5818, 0.03816793893129771,346, 0.03816793893129771,42,61,31986,131,yes
5465786, 0, 0.25,0.029487479522583664,182,0, 0,0,1,0.6875,4273,126, 0.0625,349, 0,8,7,5547,16,yes
19898892, 0, 0.5,0.0017626321974148062,42,0, 0,0,5,0,3404,6, 0,51, 0.5,5,0,273,2,no
254637, 0, 0.14285714285714285,0.15896764540864036,297,0, 0,13,5,0.5714285714285714,5347,850, 0.23809523809523808,134, 0.047619047619047616,18,25,14246,21,yes
380782, 0, 0.5882352941176471,0.42032332563510394,387,0, 0.058823529411764705,6,4,0.35294117647058826,5196,2184, 0,400, 0,8,68,9393,17,yes
14170, 0, 0.3643835616438356,0.7754551584625758,4110,3, 0.5068493150684932,33,24,0.038356164383561646,5932,4600, 0.07123287671232877,482, 0.019178082191780823,25,84,40918,365,yes
40341217, 0, 0.6666666666666666,0.007936507936507936,9,0, 0,0,2,0,1638,13, 0,23, 0.3333333333333333,6,2,1530,3,no
14912, 0.014184397163120567, 0.2907801418439716,1.1279421654337591,1669,2, 0.0851063829787234,40,12,0.41134751773049644,5948,6709, 0.03546099290780142,416, 0.16312056737588654,25,90,39545,141,yes
23789750, 0, 0,0.00608,5,0, 0,0,2,1,3125,19, 0,7, 0,7,7,1451,2,no
168601, 0, 0.23,1.0170475154153065,313,1, 0.01,42,11,0.56,5514,5608, 0.1,116, 0.1,42,46,25048,100,yes
1319130, 0, 0,0.026650010410160317,36,0, 0,1,0,1,4803,128, 0,18, 0,9,3,1430,6,no
21566, 0.019704433497536946, 0.2561576354679803,1.5489833641404807,3530,2, 0.034482758620689655,32,39,0.3251231527093596,5951,9218, 0.12315270935960591,1750, 0.2413793103448276,108,136,63645,203,yes
46827, 0, 0.1368421052631579,0.9472595656670114,796,1, 0.031578947368421054,36,45,0.6421052631578947,5802,5496, 0.05263157894736842,855, 0.1368421052631579,46,65,25840,95,yes
5069516, 0.0032626427406199023, 0.3083197389885807,1.5998317914213624,2713,8, 0.41435562805872755,78,24,0.14518760195758565,5945,9511, 0.024469820554649267,618, 0.10440456769983687,26,112,58103,613,yes
21300617, 0, 0.2,0.008771929824561403,30,0, 0,0,4,0.6,3306,29, 0,41, 0.2,12,1,663,5,no
33188308, 0, 0,0.020530367835757058,3,0, 0,0,12,1,2338,48, 0,30, 0,4,0,290,1,no
48522, 0, 0.232,0.4414709944751381,587,1, 0.008,11,13,0.472,5792,2557, 0.176,550, 0.112,98,47,29055,125,yes
142510, 0, 0.04316546762589928,1.085898353614889,1203,0, 0.014388489208633094,23,12,0.8705035971223022,5588,6068, 0,270, 0.07194244604316546,42,71,31702,139,yes
36453137, 0, 0,0.0019598236158745713,3,0, 0,0,3,0.5,2041,4, 0,13, 0.5,5,0,282,2,no
3301444, 0.02, 0.18,0.08542600896860987,90,0, 0.06,0,6,0.7,4460,381, 0,123, 0.04,13,10,7742,50,no
13274172, 0, 0.08333333333333333,0.016544117647058824,7,0, 0,1,1,0.8333333333333334,3808,63, 0,19, 0.08333333333333333,14,2,2182,12,no
294295, 0.0034129692832764505, 0.30716723549488056,0.527060154629455,300,2, 0.2150170648464164,66,21,0.24232081911262798,5303,2795, 0.07167235494880546,369, 0.16040955631399317,26,62,47230,293,yes
347422, 0.13157894736842105, 0.19736842105263158,0.9116803670426304,3225,0, 0.039473684210526314,8,43,0.2236842105263158,5231,4769, 0,567, 0.40789473684210525,34,27,20317,76,yes
47956355, 0, 0,0.021788990825688075,6,0, 0,0,3,0,872,19, 0,14, 1,14,0,217,1,no
12875590, 0, 0.7333333333333333,0.004958246346555324,4,0, 0.13333333333333333,0,3,0,3832,19, 0,25, 0.13333333333333333,7,0,288,15,no
49537815, 0, 0.5,0.015214384508990318,3,0, 0,0,3,0,723,11, 0,15, 0.5,9,1,195,2,no
419038, 0.04878048780487805, 0.0975609756097561,0.7249466950959488,914,1, 0.024390243902439025,13,6,0.47560975609756095,5159,3740, 0.036585365853658534,878, 0.3170731707317073,17,49,18810,82,yes
38280927, 0, 0,0.016345347862531435,25,0, 0,0,3,0,4772,78, 0,24, 1,8,2,962,2,no
8900, 0.0056179775280898875, 0.33707865168539325,0.7006584501097417,2214,3, 0.07865168539325842,43,20,0.39325842696629215,5923,4150, 0.028089887640449437,615, 0.15730337078651685,34,113,42814,178,yes
4751135, 0.008333333333333333, 0.175,0.4056865464632455,838,0, 0,52,17,0.3333333333333333,4326,1755, 0.03333333333333333,833, 0.45,29,76,48454,120,yes
38940879, 0, 0,0.006155567991046447,39,0, 0,0,5,1,1787,11, 0,163, 0,4,5,1158,5,no
11185, 0.013793103448275862, 0.4068965517241379,1.6040370058873004,4618,6, 0.020689655172413793,48,28,0.3724137931034483,5945,9536, 0.06896551724137931,967, 0.11724137931034483,26,140,63491,145,yes
717, 0.012048192771084338, 0.060240963855421686,0.9128856624319419,17852,0, 0.03614457831325301,15,70,0.25903614457831325,6061,5533, 0,779, 0.6325301204819277,28,112,55328,166,yes
19854693, 0, 1,0.005283240387437629,7,0, 0,0,2,0,3407,18, 0,19, 0,5,0,378,1,no
44469, 0.010869565217391304, 0.3188405797101449,1.6464357767316744,1308,0, 0.13043478260869565,29,52,0.18840579710144928,5948,9793, 0.3079710144927536,562, 0.043478260869565216,22,66,37558,276,yes
35677065, 0, 0.03571428571428571,0.05146364494806421,31,0, 0,1,7,0.10714285714285714,2118,109, 0,37, 0.8571428571428571,19,23,4696,28,no
19177335, 0, 0.5,0.005214368482039398,2,0, 0,0,2,0,3452,18, 0,25, 0.5,3,3,1703,2,no
1429917, 0, 0.10047846889952153,0.46824565080695874,154,1, 0,41,12,0.3827751196172249,4771,2234, 0.06698564593301436,529, 0.44976076555023925,20,80,42765,209,yes
59097, 0, 0.4166666666666667,0.09323071541018016,191,0, 0,17,15,0.3333333333333333,5717,533, 0,104, 0.25,11,63,12287,12,yes
50618784, 0, 0,0.026813880126182965,8,0, 0,0,3,1,634,17, 0,16, 0,8,2,568,2,no
70842, 0, 0.11926605504587157,0.8330980945659845,750,0, 0.027522935779816515,21,12,0.41284403669724773,5668,4722, 0.009174311926605505,357, 0.43119266055045874,46,66,33230,109,yes
52006084, 0, 0,0.018404907975460124,7,0, 0,0,0,0,489,9, 0,5, 1,10,0,238,1,no
21603660, 0, 0.15384615384615385,0.0837138508371385,660,0, 0,2,2,0,3285,275, 0,216, 0.8461538461538461,11,4,2485,13,no
553050, 0, 0.058823529411764705,0.07289204097714735,271,0, 0,5,9,0.5294117647058824,5076,370, 0.058823529411764705,300, 0.35294117647058826,19,37,12325,17,yes
33406532, 0.3333333333333333, 0.3333333333333333,0.012942191544434857,4,0, 0,2,3,0,2318,30, 0,17, 0.3333333333333333,6,6,4484,3,no
49908, 0.03669724770642202, 0.2018348623853211,0.6941705587268638,544,4, 0.009174311926605505,23,7,0.6422018348623854,5781,4013, 0.03669724770642202,293, 0.07339449541284404,51,50,28800,109,yes
1618408, 0, 0,0.004450095359186269,1,0, 0,0,0,0,4719,21, 0,12, 1,4,1,477,1,no
50865292, 0, 0.42857142857142855,0.03125,114,0, 0,0,3,0.5,608,19, 0.07142857142857142,143, 0,5,6,2690,14,no
19910219, 0.5, 0.5,0.004114017043784896,2,0, 0,0,4,0,3403,14, 0,14, 0,5,4,787,2,no
50935610, 0, 0,0.016666666666666666,12,0, 0,0,2,1,600,10, 0,29, 0,11,0,632,1,no
175220, 0.010810810810810811, 0.14594594594594595,0.641090909090909,1411,10, 0.06486486486486487,41,14,0.7243243243243244,5500,3526, 0.032432432432432434,819, 0.021621621621621623,47,83,46366,185,yes
1769737, 0, 0,0.07959880495091763,38,0, 0,8,3,1,4686,373, 0,118, 0,4,22,7810,12,no
24435675, 0, 0.3333333333333333,0.006514657980456026,4,0, 0,0,8,0.6666666666666666,3070,20, 0,11, 0,10,1,736,6,no
5724920, 0, 0.14285714285714285,0.014813073124853044,35,0, 0,0,14,0.14285714285714285,4253,63, 0,55, 0.7142857142857143,4,0,572,7,no
48172057, 0, 0,0.05587892898719441,26,0, 0,3,1,0.45454545454545453,859,48, 0,17, 0.5454545454545454,5,11,2733,11,no
212187, 0.017777777777777778, 0.03111111111111111,1.2948883557852002,1165,1, 0.0044444444444444444,17,8,0.8533333333333334,5419,7017, 0.013333333333333334,378, 0.08,46,77,40087,225,yes
33808011, 0, 0.10526315789473684,0.10039456378781236,24,0, 0.02631578947368421,0,1,0.7631578947368421,2281,229, 0.10526315789473684,17, 0,12,4,3547,38,no
28854903, 0, 0,0.0025830258302583027,1101,0, 0,0,2,0.5,2710,7, 0,1200, 0.5,8,0,83,2,no
14594, 0, 0.0967741935483871,1.1454120006685609,279,1, 0,32,15,0.5806451612903226,5983,6853, 0.08602150537634409,237, 0.23655913978494625,30,70,27953,93,yes
15157915, 0.023529411764705882, 0.31176470588235294,1.1668629100084105,2727,141, 0.08823529411764706,61,29,0.3235294117647059,5945,6937, 0.041176470588235294,677, 0.21176470588235294,22,102,54434,170,yes
2957039, 0, 0.24561403508771928,0.34606841403820526,342,2, 0.24561403508771928,26,2,0.42105263157894735,4502,1558, 0.03508771929824561,105, 0.05263157894736842,7,34,22154,57,yes
3382, 0, 0.04497354497354497,4.093311036789298,4146,2, 0.0026455026455026454,25,23,0.8174603174603174,5980,24478, 0,508, 0.1349206349206349,67,161,63275,378,yes
17862, 0.032, 0.424,1.20474678255056,795,2, 0.008,121,28,0.392,5983,7208, 0.008,601, 0.136,69,262,102552,125,yes
34244, 0, 0.19148936170212766,0.6181848683106861,9194,1, 0.06382978723404255,25,46,0.23404255319148937,5961,3685, 0.14893617021276595,403, 0.3617021276595745,19,78,45861,47,yes
11955, 0, 0.16,1.3942933422326047,5591,6, 0.04285714285714286,76,68,0.6171428571428571,5993,8356, 0.10857142857142857,1973, 0.07142857142857142,87,198,88497,350,yes
15394859, 0.009216589861751152, 0.04608294930875576,0.6157193364155562,342,2, 0,75,29,0.7188940092165899,3677,2264, 0,385, 0.22580645161290322,20,139,54574,217,yes
28480, 0.009615384615384616, 0.02564102564102564,2.2061579651941097,1394,0, 0.003205128205128205,28,18,0.6282051282051282,5976,13184, 0,678, 0.3333333333333333,37,231,62387,312,yes
20650188, 0.005235602094240838, 0.06806282722513089,1.5202742993440668,476,0, 0.06282722513089005,48,8,0.7591623036649214,3354,5099, 0.010471204188481676,322, 0.09424083769633508,63,64,38194,191,yes
32554980, 0.2, 0.4,0.007929883138564273,4,0, 0.4,0,8,0,2396,19, 0,70, 0,11,1,665,5,no
169086, 0.04081632653061224, 0.3673469387755102,0.05460812772133527,272,0, 0.40816326530612246,14,2,0.08163265306122448,5512,301, 0,258, 0.10204081632653061,6,63,11447,49,yes
24763042, 0, 0.7,0.011834319526627219,8,0, 0,0,5,0.3,3042,36, 0,20, 0,12,2,1123,10,no
41092173, 0, 0.25,0.003861003861003861,324,0, 0,0,4,0,1554,6, 0,341, 0.75,6,0,247,4,no
77880, 0.00423728813559322, 0.025423728813559324,2.3276106194690267,1150,0, 0.00423728813559322,17,22,0.6186440677966102,5650,13151, 0,1031, 0.3474576271186441,69,95,38735,236,yes
32116424, 0, 1,0.003282724661469019,2,0, 0,0,2,0,2437,8, 0,12, 0,7,1,454,1,no
9662055, 0, 0,0.01669990029910269,12,0, 0,3,13,0.5714285714285714,4012,67, 0,17, 0.42857142857142855,5,9,3062,7,no
21561624, 0, 0.6666666666666666,0.002737226277372263,31,0, 0,0,4,0,3288,9, 0,43, 0.3333333333333333,5,0,407,3,no
2008098, 0, 0,0.007979296959240888,3,0, 0,1,6,0,4637,37, 0,6, 1,3,6,2483,1,no
1950191, 0, 0,0.02581200258120026,18,0, 0,0,3,0.25,4649,120, 0,25, 0.75,16,9,3780,4,no
44149321, 0, 0.5,0.0049301561216105174,21,0, 0,0,13,0.5,1217,6, 0,63, 0,1,0,313,2,no
88923, 0.016304347826086956, 0.03260869565217391,1.5452283632486228,4016,2, 0.021739130434782608,15,19,0.8315217391304348,5627,8695, 0,824, 0.09782608695652174,89,81,37833,184,yes
170487, 0, 0.07142857142857142,0.30767834452713744,420,0, 0.21428571428571427,3,0,0.7142857142857143,5509,1695, 0,369, 0,6,15,8826,14,yes
54367412, 0, 0.6666666666666666,0.016736401673640166,36,0, 0,0,4,0,239,4, 0,60, 0.3333333333333333,9,0,639,3,no
10332103, 0.06666666666666667, 0.06666666666666667,0.03770739064856712,28,0, 0,10,3,0.4666666666666667,3978,150, 0,96, 0.4,13,46,13310,45,no
40074377, 0, 0,0.008398320335932814,3,0, 0,0,1,1,1667,14, 0,5, 0,10,0,186,1,no
30584090, 0, 1,0.0023237800154918666,1,0, 0,0,4,0,2582,6, 0,9, 0,4,0,152,2,no
220841, 0, 0.29285714285714287,0.9961132704053304,478,2, 0.20714285714285716,51,185,0.36428571428571427,5403,5382, 0.07857142857142857,874, 0.05714285714285714,24,121,66920,140,yes
27655, 0, 0.0975609756097561,0.2727882037533512,543,0, 0.14634146341463414,6,7,0.5609756097560976,5968,1628, 0.04878048780487805,140, 0.14634146341463414,43,21,10188,41,yes
30077, 0, 0.17647058823529413,0.186558516801854,3978,0, 0,14,2,0.6764705882352942,6041,1127, 0,381, 0.14705882352941177,10,111,38588,34,yes
5612336, 0.0136986301369863, 0.3972602739726027,0.22313467855466917,129,0, 0.3150684931506849,25,3,0.2054794520547945,4262,951, 0.0410958904109589,180, 0.0273972602739726,21,28,18836,73,yes
5042765, 0.03225806451612903, 0.25806451612903225,1.9326729348556078,5715,0, 0.04838709677419355,67,35,0.41935483870967744,5956,11511, 0.12903225806451613,886, 0.11290322580645161,18,116,39326,62,yes
6145112, 0, 0,0.03837044054950261,50,0, 0,0,4,1,4222,162, 0,33, 0,10,1,811,3,no
31287432, 0, 0,0.023006743355811186,98,0, 0,0,6,0.6666666666666666,2521,58, 0,23, 0.3333333333333333,17,2,440,3,no
35550838, 0.5, 0,0.0028169014084507044,2,0, 0,0,2,0,2130,6, 0,14, 0.5,5,1,165,2,no
56383219, 0.14285714285714285, 0,0.08,3,0, 0,1,0,0.7142857142857143,25,2, 0,50, 0.14285714285714285,16,8,2837,7,no
2787862, 0, 0,1.5295173514160352,203,0, 0.03571428571428571,23,5,0.9642857142857143,5014,7669, 0,151, 0,12,111,28294,112,yes
22546, 0.00966183574879227, 0.2560386473429952,0.8100100435219284,631,0, 0.2028985507246377,52,8,0.42995169082125606,5974,4839, 0.03864734299516908,423, 0.06280193236714976,22,133,63102,207,yes
21538638, 0.008771929824561403, 0.2894736842105263,1.5944055944055944,624,0, 0.07894736842105263,46,17,0.3991228070175439,3289,5244, 0.07456140350877193,860, 0.14912280701754385,26,108,47385,228,yes
580387, 0, 0.3,0.024684044233807267,52,0, 0,2,3,0.2,5064,125, 0,43, 0.5,17,6,2311,10,no
309935, 0.024390243902439025, 0.1951219512195122,0.5162817114729269,149,3, 0.012195121951219513,50,4,0.6951219512195121,5282,2727, 0,231, 0.07317073170731707,40,120,44140,82,yes
43380157, 0, 0.5,0.010736196319018405,564,0, 0,0,5,0,1304,14, 0,580, 0.5,5,0,333,2,no
53238538, 0, 0.6666666666666666,0.011019283746556474,1,0, 0,0,2,0,363,4, 0,29, 0.3333333333333333,5,1,794,9,no
35891325, 0, 0,0.02001906577693041,8,0, 0,12,0,0.3076923076923077,2098,42, 0,31, 0.6923076923076923,9,13,6049,13,no
23371382, 0.07932011331444759, 0.16997167138810199,0.761112035958049,5039,3, 0.0028328611898017,91,37,0.6572237960339944,6007,4572, 0.0453257790368272,1040, 0.0453257790368272,29,232,62112,353,yes
2553981, 0, 0.2222222222222222,0.38556067588325654,206,0, 0.2777777777777778,2,4,0.3888888888888889,4557,1757, 0.05555555555555555,82, 0.05555555555555555,9,12,3683,18,yes
1361201, 0, 0.3333333333333333,0.026085141903171953,50,0, 0.08333333333333333,3,5,0.16666666666666666,4792,125, 0.16666666666666666,41, 0.25,15,17,4709,12,no
39780009, 0, 0.5,0.015910430170889805,73,0, 0,0,4,0.25,1697,27, 0,82, 0.25,10,0,423,4,no
23486968, 0.050505050505050504, 0.1414141414141414,0.38202054794520546,901,7, 0.030303030303030304,42,41,0.3333333333333333,5840,2231, 0.0707070707070707,603, 0.37373737373737376,48,207,81391,99,yes
19299216, 0, 1,0.002613240418118467,4,0, 0,1,2,0,3444,9, 0,4, 0,6,0,240,1,no
2020579, 0, 0.15384615384615385,0.07464940668824165,99,0, 0.07692307692307693,1,2,0.6923076923076923,4635,346, 0.07692307692307693,115, 0,20,16,5266,13,no
234732, 0, 0.5,0.006319702602230483,7,0, 0.5,0,0,0,5380,34, 0,20, 0,4,3,765,2,no
5714828, 0.01639344262295082, 0.13114754098360656,0.4217641094964515,3653,1, 0.01639344262295082,21,33,0.39344262295081966,5918,2496, 0.06557377049180328,515, 0.3770491803278688,35,71,34681,61,yes
13581248, 0, 0.16666666666666666,0.030359028511087644,11,0, 0,0,3,0.8333333333333334,3788,115, 0,34, 0,13,1,1428,6,no
29838586, 0, 0,0.00683371298405467,6,0, 0,0,6,1,2634,18, 0,28, 0,1,0,234,1,no
763877, 0, 0,0.01345111423408954,6,0, 0,0,3,0.9166666666666666,4981,67, 0.08333333333333333,21, 0,8,0,1715,12,no
11953107, 0, 0,0.008742607354075598,3,0, 0,3,2,0.3333333333333333,3889,34, 0,25, 0.6666666666666666,9,5,1099,3,no
18143342, 0, 0.6666666666666666,0.002838489923360772,35,0, 0,0,4,0,3523,10, 0,44, 0.3333333333333333,5,0,308,3,no
500309, 0.07692307692307693, 0.3076923076923077,0.025495195136301236,334,0, 0.3076923076923077,0,7,0.23076923076923078,5099,130, 0,121, 0.07692307692307693,9,6,2894,13,yes
1438445, 0, 0.35294117647058826,0.138003355704698,88,1, 0.029411764705882353,7,10,0.38235294117647056,4768,658, 0.11764705882352941,117, 0.11764705882352941,28,24,15075,34,yes
22567163, 0, 0.2,0.016464740602671637,3,0, 0,4,2,0.8,3219,53, 0,16, 0,6,8,5591,5,no
3630668, 0, 0,0.10192090395480226,188,0, 0,0,17,0.25,4425,451, 0,161, 0.75,12,10,3223,4,no
8955445, 0, 0.050955414012738856,0.8748412842372574,1484,0, 0.006369426751592357,28,8,0.8598726114649682,5513,4823, 0.006369426751592357,1311, 0.07643312101910828,64,54,31558,157,yes
391081, 0, 0.5405405405405406,0.05534130350944851,171,0, 0.08108108108108109,8,8,0.16216216216216217,5186,287, 0.1891891891891892,132, 0.02702702702702703,15,10,8883,37,no
48596092, 0, 0,0.08160779537149818,46,0, 0,1,19,1,821,67, 0,171, 0,3,0,641,2,no
16423318, 0, 0,0.016570008285004142,55,0, 0,0,4,0.3684210526315789,3621,60, 0,103, 0.631578947368421,14,1,2450,19,no
5843419, 0.02531645569620253, 0.19891500904159132,2.4034291477559253,219873,7, 0.023508137432188065,51,161,0.35443037974683544,5949,14298, 0.02531645569620253,2033, 0.37251356238698013,57,336,127849,553,yes
41985472, 0, 0,0.0027416038382453737,2,0, 0,0,2,0,1459,4, 0,14, 1,5,1,381,1,no
3138929, 0, 0,0.020089285714285716,13,0, 0,0,3,1,4480,90, 0,94, 0,7,0,959,3,no
148956, 0.10714285714285714, 0.07142857142857142,0.23846291973424313,7001,1, 0,10,6,0.8214285714285714,5569,1328, 0,328, 0,7,29,14660,28,yes
9073622, 0, 0,0.009398961167449914,11,0, 0,0,2,0.6,4043,38, 0,31, 0.4,9,0,1602,5,no
30855048, 0, 0,0.020639147802929428,6,0, 0,1,10,0,4506,93, 0,42, 1,16,4,6369,1,no
22227265, 0, 0,0.010480887792848335,1,0, 0,0,4,0.16666666666666666,3244,34, 0,23, 0.8333333333333334,15,1,2315,6,no
15611519, 0, 0.2,0.04694323144104803,556,0, 0.2,0,0,0.6,3664,172, 0,83, 0,7,3,2722,5,yes
100627, 0.016574585635359115, 0.016574585635359115,1.7100338620566744,2000,0, 0,20,37,0.8784530386740331,5611,9595, 0.016574585635359115,604, 0.0718232044198895,40,89,45408,181,yes
18693977, 0, 1,0.011477761836441894,72,0, 0,0,4,0,3485,40, 0,86, 0,8,0,204,1,no
21023, 0.04285714285714286, 0.6428571428571429,1.0830921164651797,1063,0, 0,31,18,0.17142857142857143,5873,6361, 0.11428571428571428,739, 0.02857142857142857,9,115,32099,70,yes
21021, 0.034482758620689655, 0.12931034482758622,1.1150834184542049,3622,0, 0.008620689655172414,23,41,0.5431034482758621,5874,6550, 0.008620689655172414,1131, 0.27586206896551724,33,75,42316,116,yes
28348495, 0, 0.3333333333333333,0.006193078324225865,98,0, 0,0,6,0.6666666666666666,2745,17, 0,181, 0,8,1,819,3,no
47702, 0.012269938650306749, 0.3558282208588957,0.9851647403829566,2824,1, 0.03067484662576687,212,26,0.3067484662576687,5797,5711, 0.07975460122699386,566, 0.2147239263803681,30,146,90101,163,yes
191704, 0.06557377049180328, 0.08196721311475409,0.1641654465592972,22,0, 0,57,12,0.7049180327868853,5464,897, 0.01639344262295082,123, 0.13114754098360656,15,81,39955,61,yes
19527, 0.011560693641618497, 0.18497109826589594,1.908419993290842,3417,3, 0.028901734104046242,96,54,0.4913294797687861,5962,11378, 0.057803468208092484,1379, 0.2254335260115607,88,277,105798,173,yes
93088, 0.03333333333333333, 0.22380952380952382,0.8418712202063323,1177,1, 0.01904761904761905,37,19,0.48095238095238096,5622,4733, 0.1380952380952381,985, 0.10476190476190476,23,118,52148,210,yes
32191, 0, 0.2617801047120419,1.057533322085372,876,2, 0.14136125654450263,102,6,0.2670157068062827,5927,6268, 0.28272251308900526,477, 0.04712041884816754,24,195,87213,191,yes
8718013, 0, 0.11764705882352941,0.08981299212598425,23,0, 0,0,2,0.23529411764705882,4064,365, 0,76, 0.6470588235294118,16,5,3600,17,no
55974, 0, 0.23809523809523808,0.4179026347932298,12804,0, 0.21904761904761905,45,13,0.37142857142857144,5731,2395, 0.06666666666666667,440, 0.10476190476190476,28,121,48663,105,yes
23398900, 0, 1,0.00506649778340722,10,0, 0,0,3,0,3158,16, 0,25, 0,8,8,2132,3,no
189322, 0.009852216748768473, 0.21674876847290642,0.8699707388441843,1282,9, 0.019704433497536946,38,21,0.729064039408867,5468,4757, 0.0049261083743842365,778, 0.019704433497536946,65,92,38874,203,yes
65735, 0.10344827586206896, 0.25862068965517243,0.17986624428018302,45,2, 0,32,3,0.29310344827586204,5682,1022, 0.15517241379310345,135, 0.1896551724137931,12,42,26454,58,yes
45683178, 0, 0.4,0.01683816651075772,3,0, 0,1,31,0.4,1069,18, 0,11, 0.2,11,2,1152,5,no
2343, 0, 0.7,0.08793421715052861,1706,0, 0,6,6,0.3,5959,524, 0,365, 0,4,28,11982,10,yes
26911399, 0, 0,0.009759498082955734,5,0, 0,1,6,0,2869,28, 0,17, 1,8,9,2607,2,no
11408, 0.011111111111111112, 0.4222222222222222,1.0988586774085263,1014,0, 0.19166666666666668,78,28,0.2777777777777778,5958,6547, 0.022222222222222223,796, 0.075,19,98,57815,360,yes
11591368, 0, 0,0.009207161125319692,42,0, 1,0,5,0,3910,36, 0,16, 0,8,0,505,1,no
32809229, 0, 0.5,0.0025284450063211127,39,0, 0,0,5,0,2373,6, 0,36, 0.5,5,0,165,2,no
2184535, 0, 0.6326530612244898,0.5460069444444444,552,0, 0,40,4,0.24489795918367346,4608,2516, 0,182, 0.12244897959183673,13,155,56001,49,yes
21171721, 0.01327433628318584, 0.2920353982300885,0.5256802721088435,550,6, 0.19911504424778761,26,27,0.12389380530973451,5880,3091, 0.13716814159292035,549, 0.2345132743362832,12,63,38853,226,yes
166163, 0, 0.1016949152542373,0.8108695652173913,1328,6, 0.05084745762711865,45,17,0.8022598870056498,5520,4476, 0.005649717514124294,674, 0.03954802259887006,45,73,35889,177,yes
28188717, 0, 0.25,0.002536231884057971,2,0, 0,0,2,0,2760,7, 0,10, 0.75,3,0,451,4,no
239502, 0.029411764705882353, 0.08823529411764706,0.05546249767355295,397,0, 0.029411764705882353,3,23,0.17647058823529413,5373,298, 0,338, 0.6764705882352942,16,24,15515,34,no
763013, 0, 0.047058823529411764,1.4773869346733668,5791,2, 0.0058823529411764705,38,21,0.8588235294117647,5970,8820, 0.011764705882352941,737, 0.07647058823529412,48,177,55171,170,yes
1195328, 0, 0.27450980392156865,0.20165460186142709,319,0, 0.27450980392156865,10,4,0.29411764705882354,4835,975, 0.058823529411764705,287, 0.09803921568627451,9,28,9765,51,yes
5811966, 0.5, 0.25,0.033199905815870026,90,0, 0,0,6,0,4247,141, 0,122, 0.25,10,7,1866,4,no
11423900, 0.09090909090909091, 0,0.03469387755102041,6,0, 0,10,0,0.5454545454545454,3920,136, 0,30, 0.36363636363636365,2,21,5869,22,no
31045316, 0, 0.17391304347826086,1.6520349815001683,5596,6, 0,59,39,0.3695652173913043,5946,9823, 0.21739130434782608,1022, 0.2391304347826087,25,201,77120,46,yes
